,Area,Mean,Min,Max,Length
921,2.0,255.0,255,255,2.7
922,2.0,255.0,255,255,2.7
923,1.0,255.0,255,255,1.35
924,1.0,255.0,255,255,1.35
925,1.0,255.0,255,255,1.35
926,4.0,255.0,255,255,5.4
927,1.0,255.0,255,255,1.35
928,1.0,255.0,255,255,1.35
929,5.0,255.0,255,255,6.75
930,1.0,255.0,255,255,1.35
931,1.0,255.0,255,255,1.35
932,2.0,255.0,255,255,2.7
933,2.0,255.0,255,255,2.7
934,3.0,255.0,255,255,4.050000000000001
935,1.0,255.0,255,255,1.35
936,2.0,255.0,255,255,2.7
937,1.0,255.0,255,255,1.35
938,2.0,255.0,255,255,2.7
939,3.0,255.0,255,255,4.050000000000001
940,4.0,255.0,255,255,5.4
